num,id_unique,nameuser,ratinguser,dateuser,textreviewuser,propertyinfo,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,propertytype,ratingprop,good_label,conve_label,impre_label,superb_label,propertylabel,reviewamount,randomrate,propertyaddress,longitude,latitude,landmarknear,,,
1323,13355240,Adhy H.,8.9,14-Jan-20,"Spacious villa suitable for family and friends. Complete facilities but lots of dust in the rooms, drains leaking and clogged. Hot water cannot be used because there are a lot of small children, maybe it can be fixed again. Input for the aunt who is guarding the villa might be more santuy and smiling. The rest bounces. Hope you can visit again with a better atmosphere than now, amen.",Villa Lembang Asri R2,0,0,0,0,0,0,0,1,VILLAS,7.5,0,1,0,0,Convenient,45,5,"Villa Lembang Asri, Blok R, No.3, Jalan Kolonel Masturi KM.4 Lembang, Bandung, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Kawah Putih,,,
1319,13358359,Wibowo A.,9.7,24-Jan-22,"The villa is nice, there are lots of mattresses and pillows & blankets. Don't worry about fighting over pillows and blankets, it's all scattered. The access road is a bit damaged in the villa complex, and if you want to go out at night it is very dark. But the fatigue paid off with the view of the garden and the cold weather. The villa guard is good, immediately comes as soon as he asks for hot water. Thank you villa R3.",Villa Lembang Asri R2,0,0,0,0,0,0,0,1,VILLAS,7.5,0,1,0,0,Convenient,45,5,"Villa Lembang Asri, Blok R, No.3, Jalan Kolonel Masturi KM.4 Lembang, Bandung, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Kawah Putih,,,
1327,13366285,Addion N.,8.5,11-Jan-22,Perfect stay with family but the customer service especially receptionist needed to be upgraded. Over all very happy with facilities.,Lembang Asri Resort,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,1608,5,"Jalan Kolonel Masturi KM 4, Lembang , Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Kawah Putih,,,
2019,13366642,Wiwiet T.,8.5,01-Feb-22,,Kimaya Braga Bandung by Harris,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,376,5,"Jl. Braga No.8, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9208377,107.6103301,"Braga, Asia Afrika",,,
893,13367345,Aditya P.,9.7,15-Mar-22,"The location is very reacheable. Very nice lobby and all of check-in and check-out process was fast. Spacious bedroom with fresh and clean linen, also clean bathroom. Breakfast menu also various and delicious. Recommendedhotel if you go to Bandung.",Mercure Bandung Nexa Supratman,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,5362,5,"Jalan WR. SUPRATMAN No. 66 - 68, Cibeunying, Bandung, Jawa Barat, Indonesia, 40112",-6.9049088,107.6291232,Geological Museum,,,
740,13370251,Barry A. R.,8.5,05-Jul-19,Nice guest house. Reccomended if you travel with family,Selaras Guest House & Restaurant,0,0,0,1,0,0,0,0,HOTELS,9.1,0,0,0,1,Superb,525,5,"Jalan Taman Cibeunying Selatan No 45, Riau Street, Bandung, Jawa Barat, Indonesia, 40113",-6.9048057,107.6236129,Geological Museum,,,
429,13370963,Dera F. R.,9.7,22-Dec-19,Had the most pleasant stay here. Corsica is kinda like my second bedroom. Lol,Hotel Corsica,0,0,1,0,0,0,0,0,GUEST HOUSES,8.5,0,0,1,0,Impressive,1496,5,"Jalan Supratman No.43A, Bandung Wetan , Cibeunying, Bandung, Jawa Barat, Indonesia, 40104",-6.9046339,107.6281446,Sate Building,,,
2349,13377117,Daniel,9.4,23-Oct-21,"It has been our second time here. Great place, great villa. ____.",6 BR Mountain View Villa with a private pool 1,0,0,0,1,0,0,0,0,HOTELS,9,0,0,1,0,Impressive,30,4,"Jalan Bukit Cemara Elok No. 8, Resor Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40134",-6.8618995,107.6509429,Taman Hutan Raya Juanda,,,
2334,13381237,vika p.,9.7,09-Apr-18,"The place is comfortable, clean, complete facilities such as kitchen equipment, gas, hot water are all there. The air is cold. Each room is equipped with air conditioning and a bathroom. Good view. Quiet environment. Suitable for family holidays.",Villa Ethnic Syariah - 3 Bedroom,0,0,0,0,0,0,0,1,VILLAS,0,0,0,0,0,0,24,0,"Jl. Ligar Melati No. 2, Dago, Bandung, Jawa Barat, Indonesia, 41090",-6.8753007,107.6362834,Taman Hutan Raya Juanda,,,
55,13384032,Ratu Z.,8.7,09-Oct-21,Clean room and close to the crowd. Had a nice jog with very good weather! Recommended!,Hotel Vio Cimanuk,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,2700,5,"Jalan Cimanuk No. 15, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9031712,107.6212606,Sate Building,,,
947,13384305,Int C.,6.2,24-Dec-21,"I stayed there for one night, and it was enough. The hotel ambience is very youthful, with instgrammable photo spots here and there. Standard rooms are not spacious but comfortable. However, staff must be provided with international standard hospitality training and proper communication skills, especially the front desk ones. So, I considered staying for the experience. Sometimes the hype doesn't do justice to the actual quality of the product.",Moxy Bandung,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,1859,5,"Jalan Ir. H. Djuanda No. 69, Dago, Dago, Bandung, Jawa Barat, Indonesia, 40115",-6.9003605,107.6120026,Geological Museum,,,
1151,13391289,susi y. m.,9.7,25-Mar-22,,De Bloem Lake View,1,0,0,0,0,0,0,0,RESORTS,8.1,0,0,1,0,Impressive,43,4,"Jl. Situ Cileunca, Pangalengan Kab. Bandung – Indonesia, Pangalengan, Bandung, Jawa Barat, Indonesia, 40377",-7.185445,107.5577528,Kawah Putih,,,
209,13404033,Jeremy N.,5.1,25-Dec-21,"The staffs are nice but the service is bad. The room is not clean, it ' s dusty and the furnitures are badly maintained. The housekeeping only replaced the the bad sheets, they didn't even clean the room nor bathroom. The AC was not working properly, we had hard time sleeping. Asked them to fix the AC but they did little to nothing. Breakfast was so so. Little parking space. Covid protocol was terrible, most of the guests did not wear any mask in lobby and restaurant. Sad sad stay. We actually booked for Two nights, but only stayed for one, got the second night refunded and moved to a better hotel. It ' s very unfortunate because this hotel used to be very Good. Used to stay here few years ago and it was very pleasing, but not this time. Sad to see what happened to this hotel. In 2016/17 the room here used to cost around $ 70-$100/night now it only costs $ 35, half the price. Judging by that I can clearly say it ' s because of the degradation of quality. Maybe because of pandemic? We'll never know. If you want a pleasant stay for/under $ 50, I suggest look for newer modern hotels to stay like Moxy hotel, hotel 101 or any other budget hotel. They cost almost the same and offer better room and services. Hope this help. Cheers!",Amaroossa Bandung,0,0,0,1,0,0,0,0,HOTELS,8.2,0,1,0,0,Convenient,5369,4,"Jalan Aceh No 71A, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.908499,107.6184802,Sate Building,,,
2286,13405356,Ludwina E. M.,9.7,02-Feb-22,,InterContinental Hotels BANDUNG DAGO PAKAR,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,3963,4,"Jalan Resor Dago Pakar Raya 2B,Resor Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.8675325,107.6352826,Taman Hutan Raya Juanda,,,
1201,13412310,Albertus J.,6.4,30-Mar-22,"They should build better hotel for this price. Or at least do better maintenance for the building. No shower curtain, no slipper, tube TV (oh lord), must watch door otherwise cats enter my room. Plus points are, receptionist was very helpful and friendly, fresh air environment, enough hot water for shower. Breakfast was mediocre.",Hotel Citere II,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,13,5,"JL. RAYA PANGALENGAN NO. 24 , Pangalengan, Bandung, Jawa Barat, Indonesia, 40377",-7.1827792,107.5638179,Kawah Putih,,,
937,13419473,Rafly,8.5,26-Oct-21,Clean and comfort all staff are friendly.,The Palais Dago Hotel,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,1447,5,"Jl. Ir. H. Djuanda No. 90 Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8638594,107.6262114,Geological Museum,,,
2529,13420417,Abdul A.,8.5,29-Jul-19,overall is good although the WiFi didn't work,Rumah Syariah & Kolam Renang Bugenville Guesthouse,0,0,0,0,0,1,0,0,HOMESTAYS,8.5,0,0,1,0,Impressive,475,4,"Jln. Awiligar Raya no. 246 Rt 03 Rw 11, Dago, Bandung, Jawa Barat, Indonesia, 40190",-6.8762365,107.6176658,Taman Hutan Raya Juanda,,,
2478,13422913,Fransisca K. D.,9.7,29-Mar-20,,Pondok Calistha Guesthouse,0,0,1,0,0,0,0,0,GUEST HOUSES,9.3,1,0,0,0,Superb,16,5,"Calistha Dago Residence, Jalan Gandaria Raya, Dago Atas, Bandung, Jawa Barat, Indonesia, 40190",-6.8763726,107.6260963,Taman Hutan Raya Juanda,,,
2430,13423869,Esty R.,8.5,02-Jul-19,,TechieRoom Kotlin at Clove Garden Residence,0,1,0,0,0,0,0,0,APARTMENTS,8.8,0,0,1,0,Impressive,29,4,"Jalan Awiligar Raya II No 2, Dago, Bandung, Jawa Barat, Indonesia, 40190",-6.873176,107.642035,Taman Hutan Raya Juanda,,,
1494,13428003,Ayu,5.7,18-Feb-22,"For that price, it&amp;#39;s pretty good to stay, everything is clean, the rooms are clean, the bathroom is also clean, there are no towels, toothbrushes, or soap.",OYO 3879 Villa Sari Intan,0,0,0,0,0,0,0,1,VILLAS,7.4,0,1,0,0,Convenient,48,4,"5,Jalan Lembah Sarimas, Ciater,41281,Subang,West Java, Lembang, Ciater, Bandung, Indonesia, 41281",-6.7318678,107.6547741,Kawah Putih,,,
1575,13430030,Fattah Z.,8.5,10-Jun-19,,Villa Naisha Lembang,0,0,0,0,0,0,0,1,VILLAS,8.7,0,0,1,0,Impressive,291,4,"Jalan Tangkuban Perahu No.68,Cibogo,Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8102923,107.6269886,Kawah Putih,,,
181,13430390,Mpokgaga E.,9.4,24-Feb-20,"Staff was so polite and helpful. Better stay at 3rd floor than 2nd floor, because the wifi was stronger there.",Flores Gallery Hotel,0,0,0,1,0,0,0,0,HOTELS,8.3,0,0,1,0,Impressive,1583,5,"Jalan Flores No. 7, Sumurbandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9080875,107.6179482,Sate Building,,,
1622,13438330,Damar P.,6.4,24-Oct-21,,Hotel Alpha Classica,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,1322,4,"Jalan Tangkuban Perahu No.25, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.8111488,107.6241098,Kawah Putih,,,
618,13444362,Ratri Y.,9.6,30-Oct-21,"Clean, good ambience, stategist.",Amaris Hotel Cimanuk,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,2896,5,"Jalan Cimanuk No. 14, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9043514,107.620746,Geological Museum,,,
2142,13447211,Anton W.,6.2,19-Jan-20,Little bit dirty and not maintained well,De Bukit Dago Villa by HouseinBandung,0,0,0,0,0,0,0,1,VILLAS,7.8,0,1,0,0,Convenient,30,5,"Jalan Bukit Pakar Timur IV/D6, Dago Atas, Bandung, Jawa Barat, Indonesia, 40132",-6.8614947,107.6348723,Taman Hutan Raya Juanda,,,
2470,13450291,Yonatan R. T.,9.4,15-Oct-18,,Zeva Villa Dago,0,0,0,0,0,0,0,1,VILLAS,8.4,0,0,1,0,Impressive,54,2,"Jalan Ranca kendal Raya No 175 Rt 05 Rw 01 Bandung, Dago Atas, Bandung, Jawa Barat, Indonesia, 40190",-6.872684,107.6278651,Taman Hutan Raya Juanda,,,
938,13455562,Aryoga,8.5,11-Aug-21,,The Palais Dago Hotel,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,1447,4,"Jl. Ir. H. Djuanda No. 90 Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8638594,107.6262114,Geological Museum,,,
1347,13459137,Kusnajaya,8.5,18-Dec-21,,Villa Marindu And Glamping,0,0,0,0,0,0,0,1,VILLAS,7.8,0,1,0,0,Convenient,270,5,"Jalan Sariater No. 29, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7346335,107.652374,Kawah Putih,,,
1379,13460737,Desye,6,06-Jan-19,"Not recommended. Same breakfast every day. Problematic parking, no one is guarding.",Osmond Villa Resort,0,0,0,0,0,0,0,1,VILLAS,8.5,0,0,1,0,Impressive,170,4,"Jalan Gunung Putri Desa Jayagiri, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.8036234,107.6290805,Kawah Putih,,,
2431,13472654,Ade T. W.,9.4,25-Dec-21,"Great, the staff is very friendly and helpful, the facilities are good and if you can add a toothbrush to make it even better, oh yes, the air conditioner might need to be serviced to make it cooler, and the best part is the view that can be enjoyed at night and by morning, beautiful city light and fresh morning view. Thank you bro.",TechieRoom Kotlin at Clove Garden Residence,0,1,0,0,0,0,0,0,APARTMENTS,8.8,0,0,1,0,Impressive,29,5,"Jalan Awiligar Raya II No 2, Dago, Bandung, Jawa Barat, Indonesia, 40190",-6.873176,107.642035,Taman Hutan Raya Juanda,,,
2526,13474590,Farell A.,9.1,02-Jan-21,,Rumah Syariah & Kolam Renang Bugenville Guesthouse,0,0,0,0,0,1,0,0,HOMESTAYS,8.5,0,0,1,0,Impressive,475,4,"Jln. Awiligar Raya no. 246 Rt 03 Rw 11, Dago, Bandung, Jawa Barat, Indonesia, 40190",-6.8762365,107.6176658,Taman Hutan Raya Juanda,,,
126,13476000,Kiki M.,5.8,30-Dec-21,"I request for new clean sheet&linens, but upon arrival lots of stain on the tired linens, I ask for change after 2 times, I just setlle. Check in at 3 pm waiting on the no lights no AC no ventilized lobby hotel its the worst experienced. We decline the buffet breakfast, upon hearing that guest freely access themself with plastic glove. Its a big no no on pandemic era like today. We had a good experienced with free shutlle to train station & when my son accidently lock himself outside the room, they quickly resolve the matter, good job. Location is very centered. Its is the 9.2 rating was also questionable. All and all the CHSE sertificate is questionable. Dirty floor on my room are not tolarable at all. We will try other establishment.",Noor Hotel,0,0,0,1,0,0,0,0,HOTELS,9.1,0,0,0,1,Superb,2272,4,"Jl. Madura No. 6, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9070039,107.6191969,Sate Building,,,
1967,13477525,Ahadiah A. M. F.,10,11-Oct-21,,Grand Hotel Preanger,0,0,0,1,0,0,0,0,HOTELS,8.1,0,0,1,0,Impressive,3662,5,"Jalan Asia Afrika No.81, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.921171,107.6115211,"Braga, Asia Afrika",,,
836,13484780,Jeremy N.,5.1,25-Dec-21,"The staffs are nice but the service is bad. The room is not clean, it ' s dusty and the furnitures are badly maintained. The housekeeping only replaced the the bad sheets, they didn't even clean the room nor bathroom. The AC was not working properly, we had hard time sleeping. Asked them to fix the AC but they did little to nothing. Breakfast was so so. Little parking space. Covid protocol was terrible, most of the guests did not wear any mask in lobby and restaurant. Sad sad stay. We actually booked for Two nights, but only stayed for one, got the second night refunded and moved to a better hotel. It ' s very unfortunate because this hotel used to be very Good. Used to stay here few years ago and it was very pleasing, but not this time. Sad to see what happened to this hotel. In 2016/17 the room here used to cost around $ 70-$100/night now it only costs $ 35, half the price. Judging by that I can clearly say it ' s because of the degradation of quality. Maybe because of pandemic? We'll never know. If you want a pleasant stay for/under $ 50, I suggest look for newer modern hotels to stay like Moxy hotel, hotel 101 or any other budget hotel. They cost almost the same and offer better room and services. Hope this help. Cheers!",Amaroossa Bandung,0,0,0,1,0,0,0,0,HOTELS,8.2,0,0,1,0,Impressive,5369,1,"Jalan Aceh No 71A, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.908499,107.6184802,Geological Museum,,,
1527,13485989,Egi A.,9.7,20-Jun-21,,Sindang Reret Cikole,1,0,0,0,0,0,0,0,RESORTS,8.3,0,0,1,0,Impressive,305,5,"Jalan Raya Cikole KM 22, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.788926,107.641402,Kawah Putih,,,
2432,13489571,Dika P.,9.1,25-Oct-21,"The facilities are complete because the hotel facilities can be enjoyed as well and the view is great. Susana is calm, suitable for self-healing or refreshing with family.",TechieRoom Kotlin at Clove Garden Residence,0,1,0,0,0,0,0,0,APARTMENTS,8.8,0,0,1,0,Impressive,29,5,"Jalan Awiligar Raya II No 2, Dago, Bandung, Jawa Barat, Indonesia, 40190",-6.873176,107.642035,Taman Hutan Raya Juanda,,,
900,13490688,Herni A.,10,22-Jan-22,,Mercure Bandung Nexa Supratman,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,5362,5,"Jalan WR. SUPRATMAN No. 66 - 68, Cibeunying, Bandung, Jawa Barat, Indonesia, 40112",-6.9049088,107.6291232,Geological Museum,,,
2525,13492951,Farell A.,9.1,02-Jan-21,,Rumah Syariah & Kolam Renang Bugenville Guesthouse,0,0,0,0,0,1,0,0,HOMESTAYS,8.5,0,0,1,0,Impressive,475,4,"Jln. Awiligar Raya no. 246 Rt 03 Rw 11, Dago, Bandung, Jawa Barat, Indonesia, 40190",-6.8762365,107.6176658,Taman Hutan Raya Juanda,,,
240,13501650,Resty J. A.,5.8,30-Dec-21,Luxton provides very poor parking lot in front of (outdoor) Hotel site because the indoor parking lot is fully occupied. Very unsatisfying because after I parked my car at outdoor parking lot my car is fully with insect (ant) until today I have to clean up my car regularly. Please provide a nicely parking lot and always think about any risks when you provide outdoor parking lot! I give 1 point out of 5 for facilities in Luxton Specifically for the parking lot.,The Luxton Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,5030,4,"Jalan Ir. H. Juanda No. 18, Citarum , Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.9038207,107.6114055,Sate Building,,,
245,13502656,M Hadi P.,9.7,13-Apr-21,,Selaras Guest House & Restaurant,0,0,1,0,0,0,0,0,GUEST HOUSES,9.1,0,0,0,1,Superb,525,4,"Jalan Taman Cibeunying Selatan No 45, Riau Street, Bandung, Jawa Barat, Indonesia, 40104",-6.9048057,107.6236129,Sate Building,,,
719,13506484,TrySetyo H. F.,8.5,07-Feb-21,Hotel is nicely furnished though some upgrading works in progress. Location is just great for families with young children. Transportation was offered to areas of interest. These people seemed genuinely happy to do things for us. We found the rooms to be clean. The room has comfortable walking space within the room.,Mitra Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,5306,4,"Jalan W.R. Supratman No. 98, Cibeunying, Bandung, Jawa Barat, Indonesia, 40122",-6.9019507,107.6273712,Geological Museum,,,
231,13511353,Waris S.,6,23-Jan-19,"The location is great but the hotel is dirty, spooky and so unfriendly. When I come to the hotel, at the front door is not clean and a lot of red ants spreading. In the room, the sheet is so...yellowish. the bath room so dusty.",De'Qur Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,7.6,0,1,0,0,Convenient,866,1,"Jalan Dipatiukur No.27, Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8955135,107.6163928,Sate Building,,,
695,13518192,Ario P.,8.3,20-Dec-21,"Good place to stay, better if you earn the parking lot",Tebu Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,7303,3,"JL. L.L.R.E Martadinata No.62, Riau, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9063202,107.6202605,Geological Museum,,,
300,13519224,indh,9.7,13-Nov-21,Room with good view and lookout seat by the window in the room. Spacious. Centralised AC a bit noisy. Need maintenance.,Mitra Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,5306,5,"Jalan W.R. Supratman No. 98, Cibeunying, Bandung, Jawa Barat, Indonesia, 40112",-6.9019507,107.6273712,Sate Building,,,
1795,13529798,Susanti,8.5,25-Aug-21,Location are far,Sapulidi Resort Bandung,1,0,0,0,0,0,0,0,RESORTS,8,0,1,0,0,Convenient,2117,5,"Jl. Sersan Bajuri kompleks Graha Puspa Cihideung Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8263651,107.5972167,Kawah Putih,,,
1536,13535909,PETER R. R.,10,03-Dec-18,,Sindang Reret Cikole,1,0,0,0,0,0,0,0,RESORTS,8.3,0,0,1,0,Impressive,305,4,"Jalan Raya Cikole KM 22, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.788926,107.641402,Kawah Putih,,,
1205,13536692,Evita O.,9.4,17-Dec-21,"My experience is staying here, the room is clean, smells good, the bathroom is spacious, but I was disappointed, with the shower faucet that had been removed & the water didn't come out, after complaining the water faucet was fixed and the water still didn't come out, had to wait for the torn to fill first, because it had time Torn reservoir is empty. For the position of the hotel, the location is strategic to various tourist attractions, the position of the hotel is on the side of the road, but on the hotel sign, it only says that the hotel has no name, so it was too late to find the hotel. So far so good, staying here.",Hotel Citere II,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,13,5,"JL. RAYA PANGALENGAN NO. 24 , Pangalengan, Bandung, Jawa Barat, Indonesia, 40377",-7.1827792,107.5638179,Kawah Putih,,,
1097,13543378,,,,,Villa Yambo Kemuning,0,0,0,0,0,0,0,1,VILLAS,8.5,0,0,1,0,Impressive,14,5,"Lebakmuncang, Kec. Ciwidey, Bandung, Jawa Barat 40973, Ciwidey, Bandung, Jawa Barat, Indonesia, 40973",-7.0951469,107.4262813,Kawah Putih,,,
2272,13547423,Samira I.,6.9,16-Mar-21,"It was fun staying there, the villa itself is so nice and homey. But unfortunately there’s a lot of bugs and small insects around, and FYI there’s no AC but they do have fan. by the way the deposit money take very long time for the management to refund, I tried multiple times to contact the management but there is no response. Good villa but very bad management, so it’s safer if you pay deposit in cash rather than electronic money 5/10",Villa Verna AV4 Dago Village,0,0,0,0,0,0,0,1,VILLAS,8,0,1,0,0,Convenient,14,4,"Jalan Lebak Siuh Dago Pakar Timur Ciburial Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.8650382,107.6230564,Taman Hutan Raya Juanda,,,
